Master Index,before_after,date_diff,flight_length,label,hierarchy,fold,class,target_class,hclass,number_flights_before,label_encoded,hierarchy_encoded,mean_flight_length_per_label,is_recent_flight
9954,1,-0.6904752255149709,0.07980862345026217,rocker cover leak/loose/damage,Unknown,0,14,14,0,0.968366407922035,18,0,-0.051482218520830875,0
9955,1,-1.4025375222303829,0.5026812759878527,rocker cover leak/loose/damage,Unknown,0,14,14,0,-0.2107115033673233,18,0,-0.051482218520830875,0
9957,0,0.733649367915853,-0.47693601320618056,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
9958,1,-0.6904752255149709,-0.42040223612896255,rocker cover leak/loose/damage,Unknown,0,14,14,0,0.968366407922035,18,0,-0.051482218520830875,0
9961,1,-0.6904752255149709,-0.1404469720425791,rocker cover leak/loose/damage,Unknown,0,14,14,0,0.37882745227735587,18,0,-0.051482218520830875,0
9967,0,0.733649367915853,1.0729940191428278,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
9971,0,1.4457116646312649,0.1634786135245448,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
9972,0,0.733649367915853,0.9947512716679581,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
9975,0,0.733649367915853,0.4316748519788669,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
9979,1,-0.6904752255149709,0.34031626822208266,rocker cover leak/loose/damage,Unknown,0,14,14,0,-0.2107115033673233,18,0,-0.051482218520830875,0
9980,1,-1.4025375222303829,-0.9486538491384874,rocker cover leak/loose/damage,Unknown,0,14,14,0,0.968366407922035,18,0,-0.051482218520830875,0
9983,1,-0.6904752255149709,-0.9843831962512892,rocker cover leak/loose/damage,Unknown,0,14,14,0,-0.2107115033673233,18,0,-0.051482218520830875,0
9986,1,-0.6904752255149709,-0.18748307457082447,rocker cover leak/loose/damage,Unknown,0,14,14,0,-0.2107115033673233,18,0,-0.051482218520830875,0
9990,0,0.733649367915853,3.042178542296485,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
9998,1,-0.6904752255149709,-0.033258930704173795,rocker cover leak/loose/damage,Unknown,0,14,14,0,1.5579053635667142,18,0,-0.051482218520830875,0
10001,1,-1.4025375222303829,1.7002928095916385,rocker cover leak/loose/damage,Unknown,0,14,14,0,1.5579053635667142,18,0,-0.051482218520830875,0
10002,0,1.4457116646312649,-0.30733468197452657,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10004,0,0.733649367915853,-0.2602985794462812,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10005,1,-0.6904752255149709,0.9151517135432351,rocker cover leak/loose/damage,Unknown,0,14,14,0,-0.2107115033673233,18,0,-0.051482218520830875,0
10006,0,0.733649367915853,-0.4687951493070612,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10010,1,-0.6904752255149709,-0.6388487507553329,rocker cover leak/loose/damage,Unknown,0,14,14,0,0.968366407922035,18,0,-0.051482218520830875,0
10012,1,-0.6904752255149709,-0.46155882584117724,rocker cover leak/loose/damage,Unknown,0,14,14,0,0.37882745227735587,18,0,-0.051482218520830875,0
10018,1,-1.4025375222303829,0.002922686625245714,rocker cover leak/loose/damage,Unknown,0,14,14,0,1.5579053635667142,18,0,-0.051482218520830875,0
10021,1,-0.6904752255149709,0.1223220238123301,rocker cover leak/loose/damage,Unknown,0,14,14,0,0.968366407922035,18,0,-0.051482218520830875,0
10022,0,0.733649367915853,-0.4271862893782287,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10023,1,-1.4025375222303829,-0.012454500739757578,rocker cover leak/loose/damage,Unknown,0,14,14,0,-0.2107115033673233,18,0,-0.051482218520830875,0
10025,0,0.733649367915853,2.3538232726042785,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10026,1,-0.6904752255149709,-1.060816862859688,rocker cover leak/loose/damage,Unknown,0,14,14,0,0.37882745227735587,18,0,-0.051482218520830875,0
10027,1,-0.6904752255149709,1.353401553445829,rocker cover leak/loose/damage,Unknown,0,14,14,0,2.1474443192113934,18,0,-0.051482218520830875,0
10031,1,-1.4025375222303829,0.15036277724263022,rocker cover leak/loose/damage,Unknown,0,14,14,0,-0.2107115033673233,18,0,-0.051482218520830875,0
10032,0,0.733649367915853,-0.22276015146700848,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10037,0,0.733649367915853,-0.553821950031197,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10039,1,-0.6904752255149709,-1.348460720628573,rocker cover leak/loose/damage,Unknown,0,14,14,0,1.5579053635667142,18,0,-0.051482218520830875,0
10043,1,-0.6904752255149709,-1.1729798765808883,rocker cover leak/loose/damage,Unknown,0,14,14,0,0.37882745227735587,18,0,-0.051482218520830875,0
10045,1,-1.4025375222303829,-0.1268788655440468,rocker cover leak/loose/damage,Unknown,0,14,14,0,0.968366407922035,18,0,-0.051482218520830875,0
10046,0,0.733649367915853,-0.2652735518290764,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10049,0,0.733649367915853,0.09925624276482516,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10050,1,-1.4025375222303829,-0.21552382800112457,rocker cover leak/loose/damage,Unknown,0,14,14,0,2.1474443192113934,18,0,-0.051482218520830875,0
10054,0,1.4457116646312649,1.4244079774548148,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10056,0,0.733649367915853,1.13269368773637,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10057,0,0.733649367915853,-0.29964608829202494,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10062,1,-1.4025375222303829,2.755439224960835,rocker cover leak/loose/damage,Unknown,0,14,14,0,2.1474443192113934,18,0,-0.051482218520830875,0
10063,0,0.733649367915853,2.029997797505974,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10069,0,0.733649367915853,0.17885580088954808,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10079,0,0.733649367915853,0.17116720720704645,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10080,1,-1.4025375222303829,-0.02421352637181892,rocker cover leak/loose/damage,Unknown,0,14,14,0,1.5579053635667142,18,0,-0.051482218520830875,0
10082,1,-1.4025375222303829,0.8748996642642559,rocker cover leak/loose/damage,Unknown,0,14,14,0,0.968366407922035,18,0,-0.051482218520830875,0
10083,1,-0.6904752255149709,-1.1309187464354382,rocker cover leak/loose/damage,Unknown,0,14,14,0,2.1474443192113934,18,0,-0.051482218520830875,0
10085,0,0.733649367915853,-0.8211136480522837,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10087,0,0.733649367915853,-0.2363282579655408,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10090,1,-0.6904752255149709,0.14764915594292377,rocker cover leak/loose/damage,Unknown,0,14,14,0,-0.2107115033673233,18,0,-0.051482218520830875,0
10094,0,0.733649367915853,-0.23678052818215856,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10097,0,0.733649367915853,0.0449838167706959,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10103,1,-0.6904752255149709,-0.8794565059959726,rocker cover leak/loose/damage,Unknown,0,14,14,0,0.37882745227735587,18,0,-0.051482218520830875,0
10109,0,0.733649367915853,-1.652386306195697,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10115,1,-0.6904752255149709,-0.110597137745808,rocker cover leak/loose/damage,Unknown,0,14,14,0,0.968366407922035,18,0,-0.051482218520830875,0
10118,1,-0.6904752255149709,-0.9192562850583341,rocker cover leak/loose/damage,Unknown,0,14,14,0,0.968366407922035,18,0,-0.051482218520830875,0
10119,0,0.733649367915853,0.24217363121603222,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10120,1,-1.4025375222303829,-0.1825081021880293,rocker cover leak/loose/damage,Unknown,0,14,14,0,2.1474443192113934,18,0,-0.051482218520830875,0
10121,1,-1.4025375222303829,-1.0743849693582201,rocker cover leak/loose/damage,Unknown,0,14,14,0,2.1474443192113934,18,0,-0.051482218520830875,0
10124,0,1.4457116646312649,-0.5967876206098827,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10125,0,0.733649367915853,-0.26075084966289896,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10127,0,1.4457116646312649,0.08478359583305736,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10133,0,1.4457116646312649,0.00247041640862797,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10134,1,-1.4025375222303829,-0.20873977475185843,rocker cover leak/loose/damage,Unknown,0,14,14,0,2.1474443192113934,18,0,-0.051482218520830875,0
10137,1,-1.4025375222303829,-0.01381131138961081,rocker cover leak/loose/damage,Unknown,0,14,14,0,0.37882745227735587,18,0,-0.051482218520830875,0
10143,1,-0.6904752255149709,0.5646422956644837,rocker cover leak/loose/damage,Unknown,0,14,14,0,1.5579053635667142,18,0,-0.051482218520830875,0
10145,1,-1.4025375222303829,0.04407927633746041,rocker cover leak/loose/damage,Unknown,0,14,14,0,1.5579053635667142,18,0,-0.051482218520830875,0
10146,0,0.733649367915853,0.8830405281633753,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10150,1,-0.6904752255149709,-0.813425054369782,rocker cover leak/loose/damage,Unknown,0,14,14,0,-0.2107115033673233,18,0,-0.051482218520830875,0
10155,0,1.4457116646312649,0.013324901607453823,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10156,1,-0.6904752255149709,-0.21642836843436009,rocker cover leak/loose/damage,Unknown,0,14,14,0,0.968366407922035,18,0,-0.051482218520830875,0
10157,0,0.733649367915853,0.5519787295991868,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10159,0,0.733649367915853,-0.060847413917856176,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10167,1,-0.6904752255149709,-0.1806990213215583,rocker cover leak/loose/damage,Unknown,0,14,14,0,-0.2107115033673233,18,0,-0.051482218520830875,0
10168,0,0.733649367915853,3.133989396269887,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10169,1,-0.6904752255149709,-0.10290854406330635,rocker cover leak/loose/damage,Unknown,0,14,14,0,-0.2107115033673233,18,0,-0.051482218520830875,0
10174,1,-0.6904752255149709,-0.060847413917856176,rocker cover leak/loose/damage,Unknown,0,14,14,0,-0.2107115033673233,18,0,-0.051482218520830875,0
10175,1,-0.6904752255149709,-0.04682703720270611,rocker cover leak/loose/damage,Unknown,0,14,14,0,0.37882745227735587,18,0,-0.051482218520830875,0
10178,0,0.733649367915853,-0.11014486752919025,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10182,0,1.4457116646312649,0.1223220238123301,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10185,0,0.733649367915853,-0.20421707258568098,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10186,0,0.733649367915853,0.03503387200510553,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10194,1,-0.6904752255149709,-1.1951411171951578,rocker cover leak/loose/damage,Unknown,0,14,14,0,0.37882745227735587,18,0,-0.051482218520830875,0
10198,1,-0.6904752255149709,-0.34442083973718157,rocker cover leak/loose/damage,Unknown,0,14,14,0,1.5579053635667142,18,0,-0.051482218520830875,0
10202,1,-0.6904752255149709,-0.20828750453524067,rocker cover leak/loose/damage,Unknown,0,14,14,0,0.37882745227735587,18,0,-0.051482218520830875,0
10205,1,-0.6904752255149709,0.2697621144297146,rocker cover leak/loose/damage,Unknown,0,14,14,0,0.968366407922035,18,0,-0.051482218520830875,0
10206,0,1.4457116646312649,1.2416908099412463,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10207,0,0.733649367915853,-1.5035894049284593,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10208,0,1.4457116646312649,-0.3000983585086427,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10210,1,-1.4025375222303829,0.9816354353860435,rocker cover leak/loose/damage,Unknown,0,14,14,0,2.1474443192113934,18,0,-0.051482218520830875,0
10211,1,-0.6904752255149709,-0.44165893630999653,rocker cover leak/loose/damage,Unknown,0,14,14,0,0.37882745227735587,18,0,-0.051482218520830875,0
10212,0,0.733649367915853,-0.2010511810693568,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10213,0,1.4457116646312649,-0.5388970328828114,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10214,1,-1.4025375222303829,-0.504524496419863,rocker cover leak/loose/damage,Unknown,0,14,14,0,0.968366407922035,18,0,-0.051482218520830875,0
10215,0,0.733649367915853,-0.19426712782009062,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10216,0,0.733649367915853,-1.5736912885042096,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10217,1,-1.4025375222303829,0.09880397254820741,rocker cover leak/loose/damage,Unknown,0,14,14,0,0.968366407922035,18,0,-0.051482218520830875,0
10218,0,1.4457116646312649,0.3262958915069326,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10219,1,-0.6904752255149709,-0.6673417744022507,rocker cover leak/loose/damage,Unknown,0,14,14,0,1.5579053635667142,18,0,-0.051482218520830875,0
10221,1,-0.6904752255149709,0.31951183825766644,rocker cover leak/loose/damage,Unknown,0,14,14,0,-0.2107115033673233,18,0,-0.051482218520830875,0
10223,0,0.733649367915853,-0.5180926029183952,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10224,1,-0.6904752255149709,-0.4421112065266143,rocker cover leak/loose/damage,Unknown,0,14,14,0,0.37882745227735587,18,0,-0.051482218520830875,0
10225,1,-0.6904752255149709,-0.926492608524218,rocker cover leak/loose/damage,Unknown,0,14,14,0,2.1474443192113934,18,0,-0.051482218520830875,0
10227,1,-0.6904752255149709,0.02146576550657321,rocker cover leak/loose/damage,Unknown,0,14,14,0,-0.2107115033673233,18,0,-0.051482218520830875,0
10233,0,0.733649367915853,1.3077222615674369,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10235,1,-0.6904752255149709,-0.2435645814314247,rocker cover leak/loose/damage,Unknown,0,14,14,0,-0.2107115033673233,18,0,-0.051482218520830875,0
10244,0,0.733649367915853,-1.5741435587208272,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10248,0,0.733649367915853,-0.23135328558274562,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10249,0,1.4457116646312649,-0.43442261284411265,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10254,0,1.4457116646312649,-0.5113085496691291,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10262,1,-0.6904752255149709,0.3688092918690005,rocker cover leak/loose/damage,Unknown,0,14,14,0,0.968366407922035,18,0,-0.051482218520830875,0
10263,0,1.4457116646312649,-1.6162046888662773,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10264,1,-1.4025375222303829,-0.05315882023535453,rocker cover leak/loose/damage,Unknown,0,14,14,0,2.1474443192113934,18,0,-0.051482218520830875,0
10267,0,1.4457116646312649,0.3190595680410487,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10272,1,-0.6904752255149709,-0.4127136424464609,rocker cover leak/loose/damage,Unknown,0,14,14,0,0.968366407922035,18,0,-0.051482218520830875,0
10273,0,0.733649367915853,-0.46382017692426597,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10276,1,-0.6904752255149709,-0.610355727108415,rocker cover leak/loose/damage,Unknown,0,14,14,0,-0.2107115033673233,18,0,-0.051482218520830875,0
10277,0,0.733649367915853,-0.10516989514639508,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10279,1,-0.6904752255149709,-0.7926206244053657,rocker cover leak/loose/damage,Unknown,0,14,14,0,-0.2107115033673233,18,0,-0.051482218520830875,0
10280,0,0.733649367915853,-0.7152824173637315,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10282,1,-1.4025375222303829,-1.207352413043837,rocker cover leak/loose/damage,Unknown,0,14,14,0,1.5579053635667142,18,0,-0.051482218520830875,0
10286,1,-0.6904752255149709,-0.37065251230101076,rocker cover leak/loose/damage,Unknown,0,14,14,0,1.5579053635667142,18,0,-0.051482218520830875,0
10288,0,0.733649367915853,-0.8355862949840515,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10291,0,1.4457116646312649,-1.518062051860227,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10292,1,-1.4025375222303829,-0.3218073289062944,rocker cover leak/loose/damage,Unknown,0,14,14,0,0.37882745227735587,18,0,-0.051482218520830875,0
10293,1,-1.4025375222303829,0.028702088972457115,rocker cover leak/loose/damage,Unknown,0,14,14,0,0.968366407922035,18,0,-0.051482218520830875,0
10298,1,-0.6904752255149709,-0.6166875101410634,rocker cover leak/loose/damage,Unknown,0,14,14,0,0.37882745227735587,18,0,-0.051482218520830875,0
10299,0,0.733649367915853,-0.7229710110462332,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10302,0,1.4457116646312649,-0.9332766617734841,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10309,1,-0.6904752255149709,-0.22954420471627465,rocker cover leak/loose/damage,Unknown,0,14,14,0,0.968366407922035,18,0,-0.051482218520830875,0
10313,1,-0.6904752255149709,-1.1024257227885204,rocker cover leak/loose/damage,Unknown,0,14,14,0,-0.2107115033673233,18,0,-0.051482218520830875,0
10314,1,-1.4025375222303829,-0.22366469190024396,rocker cover leak/loose/damage,Unknown,0,14,14,0,0.37882745227735587,18,0,-0.051482218520830875,0
10316,0,0.733649367915853,0.2489576844652984,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10317,0,0.733649367915853,0.43077031154563145,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10318,0,0.733649367915853,0.5230334357356512,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10324,0,0.733649367915853,1.7681333420843002,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10327,0,0.733649367915853,1.0092239185997258,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10330,1,-0.6904752255149709,-0.20150345128597452,rocker cover leak/loose/damage,Unknown,0,14,14,0,0.968366407922035,18,0,-0.051482218520830875,0
10332,0,0.733649367915853,-0.1951716682533261,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10336,1,-1.4025375222303829,-0.29421884569261203,rocker cover leak/loose/damage,Unknown,0,14,14,0,2.1474443192113934,18,0,-0.051482218520830875,0
10338,0,1.4457116646312649,-0.32994819280541376,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10339,1,-0.6904752255149709,-0.3652252697015978,rocker cover leak/loose/damage,Unknown,0,14,14,0,1.5579053635667142,18,0,-0.051482218520830875,0
10340,0,0.733649367915853,0.9490719797895659,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10343,1,-0.6904752255149709,1.194654707413001,rocker cover leak/loose/damage,Unknown,0,14,14,0,0.968366407922035,18,0,-0.051482218520830875,0
10345,0,1.4457116646312649,0.14267418356012856,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10347,0,0.733649367915853,0.15036277724263022,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10348,0,0.733649367915853,0.19875569042072883,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10350,0,0.733649367915853,1.4954144014638004,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10354,0,0.733649367915853,-0.0992903823303644,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10356,1,-0.6904752255149709,-0.6800053404675476,rocker cover leak/loose/damage,Unknown,0,14,14,0,0.37882745227735587,18,0,-0.051482218520830875,0
10357,1,-1.4025375222303829,-0.36341618883512683,rocker cover leak/loose/damage,Unknown,0,14,14,0,2.1474443192113934,18,0,-0.051482218520830875,0
10361,0,0.733649367915853,-0.42040223612896255,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10365,0,1.4457116646312649,-0.5954308099600295,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10368,1,-0.6904752255149709,0.9531424117391256,rocker cover leak/loose/damage,Unknown,0,14,14,0,1.5579053635667142,18,0,-0.051482218520830875,0
10369,0,1.4457116646312649,0.1996602308539643,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10371,1,-0.6904752255149709,0.111919808830122,rocker cover leak/loose/damage,Unknown,0,14,14,0,0.37882745227735587,18,0,-0.051482218520830875,0
10376,0,1.4457116646312649,0.19920796063734655,rocker cover leak/loose/damage,Unknown,0,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10378,1,-1.4025375222303829,-0.17572404893876312,rocker cover leak/loose/damage,Unknown,0,14,14,0,2.1474443192113934,18,0,-0.051482218520830875,0
10381,1,-0.6904752255149709,0.2625257909638307,rocker cover leak/loose/damage,Unknown,0,14,14,0,-0.2107115033673233,18,0,-0.051482218520830875,0
10382,1,-0.6904752255149709,0.07845181280040894,rocker cover leak/loose/damage,Unknown,0,14,14,0,2.1474443192113934,18,0,-0.051482218520830875,0
10385,0,0.733649367915853,1.6161705493007381,rocker cover leak/loose/damage,Unknown,1,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10386,1,-1.4025375222303829,-0.7229710110462332,rocker cover leak/loose/damage,Unknown,1,14,14,0,2.1474443192113934,18,0,-0.051482218520830875,0
10389,1,-0.6904752255149709,-0.7650321411916834,rocker cover leak/loose/damage,Unknown,1,14,14,0,1.5579053635667142,18,0,-0.051482218520830875,0
10390,1,-1.4025375222303829,-1.5316301583587593,rocker cover leak/loose/damage,Unknown,1,14,14,0,-0.2107115033673233,18,0,-0.051482218520830875,0
10392,0,0.733649367915853,0.22770098428426444,rocker cover leak/loose/damage,Unknown,1,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10394,1,-0.6904752255149709,-0.6601054509363669,rocker cover leak/loose/damage,Unknown,1,14,14,0,2.1474443192113934,18,0,-0.051482218520830875,0
10395,1,-0.6904752255149709,0.05900419348584596,rocker cover leak/loose/damage,Unknown,1,14,14,0,0.968366407922035,18,0,-0.051482218520830875,0
10398,1,-1.4025375222303829,-0.5248766561676614,rocker cover leak/loose/damage,Unknown,1,14,14,0,1.5579053635667142,18,0,-0.051482218520830875,0
10402,0,0.733649367915853,-1.3769537442754909,rocker cover leak/loose/damage,Unknown,1,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10403,0,1.4457116646312649,0.2892097337442776,rocker cover leak/loose/damage,Unknown,1,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10404,1,-0.6904752255149709,0.25574173771456454,rocker cover leak/loose/damage,Unknown,1,14,14,0,0.968366407922035,18,0,-0.051482218520830875,0
10405,1,-0.6904752255149709,-0.22999647493289238,rocker cover leak/loose/damage,Unknown,1,14,14,0,0.37882745227735587,18,0,-0.051482218520830875,0
10406,0,0.733649367915853,-0.7080460938978477,rocker cover leak/loose/damage,Unknown,1,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10409,1,-0.6904752255149709,-0.4547747725919111,rocker cover leak/loose/damage,Unknown,1,14,14,0,-0.2107115033673233,18,0,-0.051482218520830875,0
10419,1,-1.4025375222303829,0.07302457020099602,rocker cover leak/loose/damage,Unknown,1,14,14,0,-0.2107115033673233,18,0,-0.051482218520830875,0
10428,1,-0.6904752255149709,-1.01830346249762,rocker cover leak/loose/damage,Unknown,1,14,14,0,1.5579053635667142,18,0,-0.051482218520830875,0
10433,1,-0.6904752255149709,-0.36341618883512683,rocker cover leak/loose/damage,Unknown,1,14,14,0,1.5579053635667142,18,0,-0.051482218520830875,0
10436,1,-0.6904752255149709,0.029606629405692603,rocker cover leak/loose/damage,Unknown,1,14,14,0,2.1474443192113934,18,0,-0.051482218520830875,0
10437,0,0.733649367915853,-0.6515123168206297,rocker cover leak/loose/damage,Unknown,1,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
10446,1,-0.6904752255149709,0.3226777297739906,rocker cover leak/loose/damage,Unknown,1,14,14,0,-0.2107115033673233,18,0,-0.051482218520830875,0
10447,0,0.733649367915853,-0.5895512971439988,rocker cover leak/loose/damage,Unknown,1,14,0,0,-0.8002504590120024,18,0,-0.051482218520830875,1
