Time,E135,E140,E142,E161,E165,E167,E181,E235,E240,E242,E261,E265,E267,E281,E335,E340,ESH141A,ESH144A,ESH160A,ESH170,ESH171,ESH172,ESH173,ESH174,ESH175,ESH183,ESH184,ESH241A,ESH244A,ESH260A,ESH270,ESH271,ESH272,ESH273,ESH274,ESH275,ESH283,ESH284,ESH341A,ESH344A,ISH136,ISH162,ISH166,ISH180,ISH236,ISH262,ISH266,ISH280,ISH336,IT140,IT161,IT167,IT181,IT240,IT261,IT267,IT281,IT340,LT500,LT505,ST165,ST265,ST515,ST516,TE128,TE129,TE133,TE228,TE229,TE328,TE329,TE500,TE501,TE502,TE505,TE506,TE507,TE510,TE511
,25.52346039,25.52346039,0.029297322,0.043945983,0.073243305,0.073243305,0.029297322,25.2597847,25.2597847,0.029297322,0.014648661,0.219729915,0.14648661,0.014648661,24.21973038,24.21973038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.064111967,0.079752365,0.008207792,0.008207792,-0.045370823,-0.014090026,0.008207792,0.000388,-0.045370823,16.67243545,18.56634523,0.219729915,0.439459831,0.0,0.0,71.88922119,69.84161377,70.27420807,70.85099792,72.09109497,71.77386475,70.96635437,103.4973679,97.03730774,91.12519836,67.15953064,67.70748138,67.33257294,69.38018036,66.69809723
,25.52346039,25.52346039,0.0,0.043945983,0.073243305,0.073243305,0.029297322,25.2597847,25.2597847,0.0,0.0,0.219729915,0.219729915,0.014648661,24.23437881,24.21973038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03283117,0.079752365,0.000388,0.012117892,-0.061011221,-0.014090026,0.008207792,0.000388,-0.045370823,16.55946632,18.39301192,0.219729915,0.439459831,0.0,0.0,71.88922119,69.84161377,70.27420807,70.85099792,72.11993408,71.77386475,70.90867615,103.4973679,96.89311218,90.9521637,67.21720886,67.70748138,67.33257294,69.35134125,66.6115799
,25.52346039,25.52346039,25.53810883,0.043945983,0.073243305,0.073243305,0.029297322,25.2597847,25.2597847,0.0,0.0,0.29297322,0.219729915,0.014648661,24.23437881,24.20508194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.048471568,0.079752365,0.008207792,0.012117892,-0.076653075,-0.014090026,-0.003522506,0.004297693,-0.045370823,16.48963324,18.46323953,0.219729915,0.439459831,0.0,0.0,71.88922119,69.81277466,70.18768311,70.82215881,72.11993408,71.77386475,70.90867615,103.1512909,96.89311218,90.9521637,67.21720886,67.62096405,67.33257294,69.35134125,66.6115799
,25.52346039,25.52346039,25.53810883,0.043945983,0.073243305,0.073243305,0.029297322,25.2597847,25.2597847,0.0,0.0,0.219729915,0.219729915,0.014648661,24.23437881,24.21973038,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.064111967,0.079752365,0.000388,0.012117892,-0.061011221,-0.014090026,0.008207792,0.000388,-0.045370823,16.52645671,18.4650807,0.219729915,0.439459831,0.0,0.0,71.88922119,69.81277466,70.18768311,70.82215881,72.09109497,71.71617889,70.93751526,103.1512909,96.72006989,90.77912903,67.24604797,67.62096405,67.33257294,69.35134125,66.52506256
,25.53810883,25.52346039,25.53810883,0.043945983,0.14648661,0.073243305,0.029297322,25.27443314,25.2597847,0.029297322,0.029297322,0.219729915,0.219729915,0.014648661,24.23437881,24.21973038,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.048471568,0.079752365,0.000388,0.012117892,-0.076653075,-0.014090026,0.008207792,0.004297693,-0.045370823,16.55249616,18.39327494,0.0,0.439459831,0.0,0.0,71.88922119,69.84161377,70.21652222,70.82215881,72.09109497,71.71617889,70.93751526,102.8628998,96.72006989,90.77912903,67.24604797,67.64980316,67.33257294,69.35134125,66.52506256
,25.53810883,25.52346039,25.55275726,25.52346039,0.073243305,0.073243305,25.53810883,25.27443314,25.2597847,0.029297322,0.014648661,0.219729915,0.219729915,0.014648661,24.23437881,24.21973038,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.064111967,0.079752365,0.000388,0.012117892,-0.076653075,-0.014090026,0.008207792,0.004297693,-0.045370823,16.49739247,18.47902101,0.219729915,0.439459831,0.0,0.0,71.88922119,69.84161377,70.21652222,70.85099792,72.09109497,71.77386475,70.90867615,102.8628998,96.43167877,90.69260406,67.24604797,67.64980316,67.33257294,69.38018036,66.52506256
,25.52346039,25.50881195,25.49416351,25.50881195,0.073243305,0.073243305,25.52346039,25.2597847,25.2597847,0.029297322,0.014648661,0.29297322,0.14648661,0.014648661,24.23437881,24.20508194,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.752293866,0.079752365,0.000388,0.008207792,-0.061011221,-0.014090026,0.000388,0.004297693,-0.045370823,16.48950173,18.47586472,0.219729915,0.439459831,0.0,0.0,71.88922119,69.81277466,70.24536133,70.85099792,72.09109497,71.77386475,70.90867615,102.8628998,96.43167877,90.69260406,67.13069153,67.64980316,67.30373383,69.38018036,66.26551056
,25.52346039,25.50881195,25.52346039,25.49416351,0.073243305,0.073243305,25.52346039,25.2597847,25.27443314,0.029297322,0.014648661,0.29297322,0.219729915,0.014648661,24.23437881,24.21973038,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.048471568,0.517686433,0.008207792,0.008207792,-0.061011221,-0.014090026,0.000388,0.004297693,-0.061011221,14.45842453,16.2714542,0.219729915,0.439459831,0.0,0.0,71.88922119,69.81277466,70.24536133,70.7933197,72.09109497,71.80270386,70.93751526,102.6321793,96.22979736,90.54840851,67.13069153,67.64980316,67.30373383,69.35134125,66.26551056
,25.49416351,25.49416351,25.47951508,25.50881195,0.073243305,0.073243305,25.49416351,25.2597847,25.24513626,0.029297322,0.014648661,0.29297322,0.219729915,0.014648661,24.23437881,24.20508194,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.752293866,0.70537267,0.000388,0.012117892,-0.076653075,-0.014090026,0.008207792,0.000388,-0.014090026,14.78339162,15.76815632,0.219729915,0.439459831,0.0,0.0,71.86038208,69.81277466,70.24536133,70.7933197,72.09109497,71.80270386,70.93751526,102.6321793,96.22979736,90.54840851,67.13069153,67.70748138,67.24604797,69.35134125,66.380867
,25.47951508,25.46486664,25.4502182,25.4502182,0.073243305,0.073243305,25.46486664,25.2597847,25.24513626,0.043945983,0.0,0.29297322,0.219729915,0.014648661,24.23437881,24.20508194,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.596881205,1.456116163,0.000388,0.012117892,-0.061011221,-0.014090026,-0.003522506,0.000388,-0.045370823,14.08256215,15.07048315,0.219729915,0.439459831,0.0,0.0,71.86038208,69.81277466,70.27420807,70.85099792,72.11993408,71.77386475,70.93751526,102.3726273,95.99908447,90.46189117,67.13069153,67.70748138,67.24604797,69.35134125,66.380867
,25.52346039,25.52346039,25.52346039,25.50881195,0.073243305,0.073243305,25.49416351,25.2597847,25.24513626,0.014648661,0.0,0.219729915,0.219729915,0.014648661,24.23437881,24.21973038,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.048471568,0.517686433,0.000388,0.008207792,-0.061011221,-0.014090026,0.000388,0.000388,-0.045370823,13.71840437,14.99118118,0.219729915,0.439459831,0.0,0.0,71.88922119,69.81277466,70.27420807,70.85099792,72.11993408,71.77386475,70.87983704,102.3726273,95.99908447,90.46189117,67.15953064,67.59212494,67.30373383,69.35134125,66.43854523
,25.52346039,25.52346039,25.53810883,25.50881195,0.29297322,0.219729915,25.52346039,25.2597847,25.2597847,0.0,0.0,0.29297322,0.219729915,0.014648661,24.23437881,24.20508194,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03283117,0.470765238,0.000388,0.012117892,-0.061011221,-0.014090026,0.008207792,0.004297693,-0.045370823,13.88963349,14.86848013,573.1929302,0.439459831,0.0,0.0,71.88922119,69.81277466,70.24536133,70.85099792,72.09109497,71.74501801,70.87983704,102.0553894,95.8260498,90.31769562,67.15953064,67.59212494,67.30373383,69.35134125,66.43854523
,25.47951508,25.46486664,25.46486664,25.4502182,0.219729915,0.219729915,25.46486664,25.2597847,25.23048782,0.0,0.0,0.219729915,0.219729915,0.014648661,24.23437881,24.1904335,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.112025941,0.627170678,0.000388,0.012117892,-0.061011221,-0.014090026,0.000388,0.000388,-0.045370823,13.58610292,14.325334,634.2916012,0.439459831,0.0,0.0,71.9180603,69.81277466,70.24536133,70.85099792,72.09109497,71.74501801,70.90867615,102.0553894,95.8260498,90.31769562,67.13069153,67.64980316,67.27489471,69.38018036,66.380867
,25.49416351,25.47951508,25.47951508,25.47951508,0.219729915,0.219729915,25.47951508,25.2597847,25.2597847,0.014648661,0.0,0.219729915,0.219729915,0.014648661,24.23437881,24.20508194,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.065103291,1.143306738,0.000388,0.012117892,-0.045370823,-0.014090026,-0.003522506,0.000388,-0.045370823,13.43683636,14.84138858,634.0718746,0.219729915,0.0,0.0,71.9180603,69.84161377,70.27420807,70.82215881,72.11993408,71.74501801,70.90867615,101.7958374,95.71068573,90.31769562,67.13069153,67.64980316,67.27489471,69.38018036,66.380867
,25.47951508,25.49416351,25.47951508,25.46486664,0.219729915,0.29297322,25.49416351,25.2597847,25.24513626,0.029297322,0.0,0.219729915,0.219729915,0.014648661,24.23437881,24.20508194,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.033822494,1.143306738,0.000388,0.012117892,-0.076653075,-0.014090026,0.008207792,0.000388,-0.045370823,13.55887985,14.53299205,634.7310543,0.439459831,0.0,0.0,71.88922119,69.84161377,70.27420807,70.82215881,72.11993408,71.77386475,70.93751526,101.7958374,95.71068573,90.20233154,67.15953064,67.64980316,67.27489471,69.38018036,66.52506256
,25.49416351,25.49416351,25.47951508,25.46486664,0.29297322,0.219729915,25.47951508,25.24513626,25.24513626,0.029297322,0.0,0.29297322,0.219729915,0.014648661,24.24902725,24.20508194,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.080745144,1.143306738,0.000388,0.012117892,-0.076653075,-0.014090026,0.000388,0.000388,-0.045370823,13.26889506,14.22748879,634.7310543,0.439459831,0.0,0.0,71.88922119,69.87045288,70.27420807,70.82215881,72.11993408,71.77386475,70.93751526,101.5362778,95.45113373,90.20233154,67.15953064,67.64980316,67.27489471,69.38018036,66.52506256
,25.49416351,25.49416351,25.47951508,25.47951508,120.8056784,120.8789206,25.49416351,25.2597847,25.2597847,0.029297322,0.0,0.219729915,0.219729915,0.014648661,24.23437881,24.20508194,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.002541697,1.12766634,0.000388,0.008207792,-0.061011221,-0.014090026,0.000388,0.004297693,-0.045370823,13.26218792,14.52983575,152.5200248,0.439459831,0.0,0.0,71.88922119,69.87045288,70.27420807,70.82215881,72.11993408,71.77386475,70.90867615,101.5362778,95.45113373,90.0869751,67.24604797,67.67864227,67.27489471,69.35134125,66.46738434
,25.47951508,25.47951508,25.49416351,25.47951508,121.0986471,121.1718893,25.47951508,25.2597847,25.2597847,0.0,0.0,0.219729915,0.219729915,0.014648661,24.23437881,24.20508194,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.065103291,1.112025941,0.000388,0.012117892,-0.061011221,-0.014090026,0.000388,0.000388,-0.061011221,13.2895425,14.30047816,62.19729781,0.439459831,0.0,0.0,71.86038208,69.81277466,70.27420807,70.82215881,72.11993408,71.77386475,70.90867615,101.2190399,95.45113373,90.0869751,67.24604797,67.67864227,67.27489471,69.35134125,66.46738434
,25.49416351,25.47951508,25.49416351,25.47951508,121.0986471,121.2451315,25.47951508,25.24513626,25.2597847,0.0,0.0,0.219729915,0.219729915,0.014648661,24.23437881,24.20508194,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.033822494,1.112025941,0.000388,0.012117892,-0.061011221,-0.014090026,0.000388,0.000388,-0.045370823,13.39882929,14.58809574,60.87892056,0.439459831,0.0,0.0,71.86038208,69.81277466,70.27420807,70.82215881,72.09109497,71.77386475,70.93751526,101.2190399,95.27809906,89.88510132,67.15953064,67.67864227,67.27489471,69.35134125,66.26551056
,25.49416351,25.47951508,25.47951508,25.47951508,121.1718893,121.2451315,25.47951508,25.2597847,25.2597847,0.029297322,0.0,0.219729915,0.219729915,0.014648661,24.24902725,24.20508194,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.065103291,1.112025941,0.000388,0.012117892,-0.061011221,-0.014090026,0.000388,0.004297693,-0.045370823,13.4106654,14.68738759,60.65918803,0.439459831,0.0,0.0,71.86038208,69.87045288,70.27420807,70.82215881,72.09109497,71.77386475,70.93751526,101.0171661,95.27809906,89.88510132,67.15953064,67.67864227,67.27489471,69.35134125,66.26551056
,25.49416351,25.47951508,25.49416351,25.47951508,121.1718893,121.1718893,25.47951508,25.2597847,25.2597847,0.029297322,0.014648661,0.219729915,0.219729915,0.014648661,24.23437881,24.21973038,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.033822494,1.096385543,-0.003522506,0.012117892,-0.045370823,-0.014090026,0.000388,0.000388,-0.045370823,13.39056721,14.4462764,60.43946147,0.439459831,0.0,0.0,71.86038208,69.87045288,70.27420807,70.82215881,72.06225586,71.80270386,70.90867615,101.0171661,95.13389587,89.71205902,67.18836975,67.67864227,67.27489471,69.35134125,66.380867
,25.49416351,25.49416351,25.47951508,25.47951508,121.1718893,121.2451315,25.49416351,25.24513626,25.24513626,0.0,0.0,0.219729915,0.219729915,0.014648661,24.23437881,24.20508194,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.033822494,1.112025941,0.000388,0.012117892,-0.061011221,-0.014090026,0.008207792,0.000388,-0.045370823,13.38870283,14.5759966,60.43946147,0.439459831,0.0,0.0,71.88922119,69.81277466,70.27420807,70.82215881,72.06225586,71.80270386,70.90867615,100.7576141,95.13389587,89.71205902,67.18836975,67.59212494,67.27489471,69.35134125,66.380867
,25.49416351,25.49416351,25.47951508,25.46486664,121.1718893,121.3183737,25.46486664,25.2597847,25.24513626,0.0,0.0,0.29297322,0.14648661,0.014648661,24.23437881,24.20508194,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.033822494,1.112025941,0.000388,0.008207792,-0.076653075,-0.014090026,0.008207792,0.000388,-0.045370823,13.38488897,14.65516705,60.43946147,0.439459831,0.0,0.0,71.88922119,69.81277466,70.27420807,70.82215881,72.09109497,71.77386475,70.93751526,100.7576141,94.90318298,89.56786346,67.18836975,67.59212494,67.27489471,69.32250214,66.380867
,25.49416351,25.47951508,25.47951508,25.46486664,121.1718893,121.2451315,25.49416351,25.24513626,25.2597847,0.0,0.0,0.219729915,0.219729915,0.014648661,24.23437881,24.20508194,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.033822494,1.112025941,0.000388,0.008207792,-0.076653075,-0.014090026,0.000388,0.004297693,-0.045370823,13.63121166,14.76682106,60.43946147,0.439459831,0.0,0.0,71.9180603,69.84161377,70.24536133,70.82215881,72.09109497,71.77386475,70.93751526,100.7576141,94.90318298,89.56786346,67.18836975,67.64980316,67.24604797,69.32250214,66.380867
,25.49416351,25.47951508,25.47951508,25.47951508,121.1718893,121.2451315,25.49416351,25.24513626,25.24513626,0.029297322,0.0,0.219729915,0.219729915,0.014648661,24.23437881,24.20508194,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.033822494,1.112025941,0.000388,0.012117892,-0.061011221,-0.014090026,0.000388,-0.003522506,-0.045370823,13.77705889,14.97816146,60.21972895,0.439459831,0.0,0.0,71.9180603,69.84161377,70.24536133,70.82215881,72.09109497,71.77386475,70.90867615,100.5268936,94.78782654,89.48134613,67.18836975,67.64980316,67.24604797,69.38018036,66.380867
,25.49416351,25.47951508,25.49416351,25.46486664,121.1718893,121.3183737,25.46486664,25.2597847,25.24513626,0.014648661,0.0,0.29297322,0.219729915,0.014648661,24.23437881,24.20508194,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.033822494,1.096385543,0.000388,0.012117892,-0.045370823,-0.014090026,0.000388,0.000388,-0.045370823,13.58860165,14.7958853,60.43946147,0.439459831,0.0,0.0,71.9180603,69.84161377,70.24536133,70.82215881,72.09109497,71.77386475,70.90867615,100.5268936,94.78782654,89.48134613,67.15953064,67.62096405,67.27489471,69.38018036,66.380867
,25.49416351,25.47951508,25.49416351,25.49416351,121.1718893,121.2451315,25.46486664,25.27443314,25.2597847,0.029297322,0.0,0.219729915,0.219729915,0.014648661,24.23437881,24.20508194,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.033822494,1.112025941,0.000388,0.012117892,-0.061011221,-0.014090026,0.000388,0.000388,-0.045370823,13.0920109,13.98682114,60.21972895,0.439459831,0.0,0.0,71.9180603,69.84161377,70.24536133,70.82215881,72.09109497,71.77386475,70.90867615,100.2384949,94.55710602,89.30831146,67.15953064,67.62096405,67.27489471,69.38018036,66.380867
,25.49416351,25.47951508,25.49416351,25.47951508,121.1718893,121.3183737,25.46486664,25.24513626,25.24513626,0.014648661,0.0,0.29297322,0.219729915,0.014648661,24.21973038,24.21973038,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.065103291,1.112025941,0.000388,0.012117892,-0.045370823,-0.014090026,-0.003522506,0.004297693,-0.045370823,13.13370033,13.94578927,60.21972895,0.439459831,0.0,0.0,71.86038208,69.87045288,70.24536133,70.82215881,72.09109497,71.77386475,70.87983704,100.2384949,94.55710602,89.30831146,67.13069153,67.64980316,67.30373383,69.38018036,66.52506256
,25.49416351,25.49416351,25.47951508,25.47951508,121.2451315,121.1718893,25.49416351,25.2597847,25.24513626,0.029297322,0.0,0.219729915,0.219729915,0.014648661,24.23437881,24.20508194,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.033822494,1.112025941,0.000388,0.012117892,-0.076653075,-0.014090026,-0.003522506,0.000388,-0.045370823,13.46839934,14.55942604,60.21972895,0.219729915,0.0,0.0,71.86038208,69.87045288,70.24536133,70.87983704,72.09109497,71.77386475,70.87983704,100.007782,94.41291046,89.16410828,67.13069153,67.64980316,67.30373383,69.38018036,66.52506256
,25.47951508,25.49416351,25.47951508,25.46486664,121.1718893,121.3183737,25.47951508,25.2597847,25.2597847,0.029297322,0.0,0.219729915,0.14648661,0.014648661,24.23437881,24.21973038,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.018182095,1.096385543,0.000388,0.012117892,-0.061011221,-0.014090026,0.000388,0.000388,-0.045370823,13.37305286,14.39358893,60.21972895,0.439459831,0.0,0.0,71.88922119,69.81277466,70.24536133,70.87983704,72.09109497,71.77386475,70.93751526,100.007782,94.41291046,89.16410828,67.15953064,67.62096405,67.27489471,69.32250214,66.49622345
,25.49416351,25.47951508,25.47951508,25.47951508,121.2451315,121.2451315,25.47951508,25.24513626,25.2597847,0.0,0.0,0.219729915,0.219729915,0.014648661,24.23437881,24.20508194,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.065103291,1.096385543,-0.003522506,0.012117892,-0.061011221,-0.014090026,0.000388,0.000388,-0.045370823,13.55572356,14.62242047,60.21972895,0.439459831,0.0,0.0,71.88922119,69.81277466,70.27420807,70.85099792,72.11993408,71.77386475,70.93751526,99.69054413,94.2687149,89.01991272,67.15953064,67.62096405,67.27489471,69.32250214,66.49622345
,25.49416351,25.49416351,25.49416351,25.47951508,121.1718893,121.2451315,25.47951508,25.2597847,25.2597847,0.043945983,0.0,0.29297322,0.219729915,0.014648661,24.21973038,24.20508194,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.018182095,1.096385543,0.000388,0.012117892,-0.061011221,-0.014090026,0.000388,0.000388,-0.045370823,13.385152,14.30731681,60.21972895,0.439459831,0.0,0.0,71.88922119,69.81277466,70.27420807,70.85099792,72.11993408,71.77386475,70.96635437,99.69054413,94.2687149,89.01991272,67.18836975,67.62096405,67.27489471,69.38018036,66.52506256
,25.49416351,25.47951508,25.49416351,25.49416351,121.2451315,121.1718893,25.47951508,25.2597847,25.24513626,0.014648661,0.0,0.219729915,0.219729915,0.014648661,24.21973038,24.20508194,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.033822494,1.112025941,0.000388,0.012117892,-0.061011221,-0.014090026,0.008207792,0.004297693,-0.045370823,13.33017982,14.49879883,60.21972895,0.439459831,0.0,0.0,71.88922119,69.84161377,70.24536133,70.82215881,72.11993408,71.77386475,70.96635437,99.3733139,94.09567261,89.01991272,67.18836975,67.62096405,67.21720886,69.38018036,66.52506256
