Master Index,before_after,date_diff,flight_length,label,hierarchy,fold,class,target_class,hclass,number_flights_before,mean_flight_length_per_label,is_recent_flight,flight_length_ratio,flights_per_length,before_after_date_diff,label_encoded
5831.0,0.0,1.0,6862.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00014570887367040654,0.0,14
5838.0,1.0,-1.0,4584.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,4.0,5134.285568587456,0,916.8,0.0008724100327153762,-1.0,14
5839.0,0.0,1.0,1492.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.0006697923643670462,0.0,14
5840.0,0.0,1.0,6391.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00015644555694618273,0.0,14
5845.0,0.0,1.0,5282.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.0001892863903085368,0.0,14
5846.0,0.0,2.0,7919.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00012626262626262626,0.0,14
5847.0,1.0,-2.0,1680.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,1.0,5134.285568587456,0,840.0,0.000594883997620464,-2.0,14
5850.0,1.0,-1.0,8969.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,0.0,5134.285568587456,0,8969.0,0.0,-1.0,14
5855.0,1.0,-1.0,2705.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,4.0,5134.285568587456,0,541.0,0.0014781966001478197,-1.0,14
5856.0,0.0,1.0,3304.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.000302571860816944,0.0,14
5861.0,0.0,1.0,5760.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00017358097552508245,0.0,14
5862.0,1.0,-1.0,3590.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,0.0,5134.285568587456,0,3590.0,0.0,-1.0,14
5863.0,0.0,1.0,4176.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00023940627244433804,0.0,14
5869.0,0.0,1.0,4322.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.0002313208420078649,0.0,14
5870.0,0.0,1.0,6194.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00016142050040355126,0.0,14
5872.0,1.0,-2.0,1663.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,3.0,5134.285568587456,0,415.75,0.0018028846153846155,-2.0,14
5874.0,1.0,-1.0,6608.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,1.0,5134.285568587456,0,3304.0,0.00015130882130428205,-1.0,14
5875.0,1.0,-1.0,4541.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,0.0,5134.285568587456,0,4541.0,0.0,-1.0,14
5877.0,1.0,-1.0,3869.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,3.0,5134.285568587456,0,967.25,0.0007751937984496124,-1.0,14
5880.0,1.0,-1.0,4554.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,2.0,5134.285568587456,0,1518.0,0.0004390779363336992,-1.0,14
5888.0,0.0,2.0,3735.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.0002676659528907923,0.0,14
5889.0,1.0,-2.0,4947.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,3.0,5134.285568587456,0,1236.75,0.0006063055780113178,-2.0,14
5891.0,1.0,-1.0,7933.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,2.0,5134.285568587456,0,2644.3333333333335,0.00025207965717166626,-1.0,14
5901.0,1.0,-1.0,5299.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,3.0,5134.285568587456,0,1324.75,0.0005660377358490566,-1.0,14
5903.0,0.0,1.0,9000.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00011109876680368848,0.0,14
5906.0,1.0,-1.0,7213.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,0.0,5134.285568587456,0,7213.0,0.0,-1.0,14
5907.0,0.0,1.0,6504.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00015372790161414298,0.0,14
5909.0,0.0,1.0,6183.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00016170763260025875,0.0,14
5910.0,0.0,1.0,3498.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.0002857959416976279,0.0,14
5912.0,1.0,-1.0,4749.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,2.0,5134.285568587456,0,1583.0,0.0004210526315789474,-1.0,14
5916.0,0.0,1.0,4477.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00022331397945511388,0.0,14
5923.0,0.0,1.0,4574.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.0002185792349726776,0.0,14
5925.0,0.0,1.0,6440.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.0001552553951249806,0.0,14
5932.0,1.0,-1.0,6504.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,1.0,5134.285568587456,0,3252.0,0.00015372790161414298,-1.0,14
5933.0,0.0,1.0,6827.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00014645577035735208,0.0,14
5934.0,0.0,1.0,4263.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00023452157598499062,0.0,14
5937.0,0.0,1.0,4994.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.0002002002002002002,0.0,14
5939.0,0.0,1.0,5192.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00019256691700365877,0.0,14
5941.0,1.0,-1.0,5687.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,3.0,5134.285568587456,0,1421.75,0.0005274261603375527,-1.0,14
5942.0,1.0,-1.0,5057.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,0.0,5134.285568587456,0,5057.0,0.0,-1.0,14
5943.0,0.0,1.0,2146.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.0004657661853749418,0.0,14
5945.0,1.0,-1.0,3391.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,2.0,5134.285568587456,0,1130.3333333333333,0.0005896226415094339,-1.0,14
5946.0,1.0,-1.0,5537.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,0.0,5134.285568587456,0,5537.0,0.0,-1.0,14
5950.0,1.0,-1.0,3531.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,1.0,5134.285568587456,0,1765.5,0.00028312570781426955,-1.0,14
5954.0,0.0,1.0,4465.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.0002239140170174653,0.0,14
5958.0,0.0,2.0,4884.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00020470829068577277,0.0,14
5960.0,1.0,-1.0,6021.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,3.0,5134.285568587456,0,1505.25,0.0004981733643307871,-1.0,14
5964.0,1.0,-1.0,6191.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,2.0,5134.285568587456,0,2063.6666666666665,0.00032299741602067185,-1.0,14
5965.0,1.0,-1.0,5045.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,1.0,5134.285568587456,0,2522.5,0.00019817677368212446,-1.0,14
5967.0,0.0,1.0,7876.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00012695188523549576,0.0,14
5970.0,0.0,1.0,6237.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.0001603077909586406,0.0,14
5974.0,1.0,-1.0,5273.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,0.0,5134.285568587456,0,5273.0,0.0,-1.0,14
5976.0,1.0,-1.0,4963.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,0.0,5134.285568587456,0,4963.0,0.0,-1.0,14
5981.0,1.0,-2.0,4633.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,2.0,5134.285568587456,0,1544.3333333333333,0.00043159257660768235,-2.0,14
5988.0,0.0,1.0,4885.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00020466639377814163,0.0,14
5990.0,1.0,-2.0,7862.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,4.0,5134.285568587456,0,1572.4,0.0005087116876510238,-2.0,14
5991.0,0.0,1.0,3748.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00026673779674579886,0.0,14
5995.0,0.0,1.0,6757.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.0001479727730097662,0.0,14
5996.0,1.0,-1.0,6051.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,3.0,5134.285568587456,0,1512.75,0.0004957038995373431,-1.0,14
5999.0,0.0,2.0,4823.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00020729684908789387,0.0,14
6000.0,0.0,1.0,6191.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00016149870801033592,0.0,14
6003.0,0.0,1.0,7971.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.0001254390366281987,0.0,14
6006.0,1.0,-1.0,4325.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,0.0,5134.285568587456,0,4325.0,0.0,-1.0,14
6007.0,1.0,-1.0,5009.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,3.0,5134.285568587456,0,1252.25,0.0005988023952095808,-1.0,14
6009.0,1.0,-1.0,5927.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,2.0,5134.285568587456,0,1975.6666666666667,0.00033738191632928474,-1.0,14
6011.0,1.0,-2.0,6800.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,2.0,5134.285568587456,0,2266.6666666666665,0.00029407440082340834,-2.0,14
6012.0,0.0,1.0,4649.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00021505376344086021,0.0,14
6015.0,0.0,1.0,2177.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.0004591368227731864,0.0,14
6016.0,0.0,1.0,4257.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00023485204321277596,0.0,14
6017.0,1.0,-1.0,6518.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,0.0,5134.285568587456,0,6518.0,0.0,-1.0,14
6020.0,0.0,2.0,3608.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.0002770850651149903,0.0,14
6022.0,1.0,-1.0,5383.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,0.0,5134.285568587456,0,5383.0,0.0,-1.0,14
6034.0,0.0,1.0,6906.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00014478065730418415,0.0,14
6038.0,1.0,-1.0,5118.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,2.0,5134.285568587456,0,1706.0,0.0003907013088493846,-1.0,14
6039.0,1.0,-1.0,5083.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,1.0,5134.285568587456,0,2541.5,0.0001966955153422502,-1.0,14
6043.0,1.0,-1.0,4014.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,2.0,5134.285568587456,0,1338.0,0.00049813200498132,-1.0,14
6045.0,1.0,-1.0,4595.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,3.0,5134.285568587456,0,1148.75,0.0006527415143603133,-1.0,14
6050.0,0.0,1.0,6498.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00015386982612709647,0.0,14
6060.0,1.0,-2.0,5912.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,0.0,5134.285568587456,0,5912.0,0.0,-2.0,14
6063.0,1.0,-1.0,3858.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,4.0,5134.285568587456,0,771.6,0.0010365379632029023,-1.0,14
6065.0,1.0,-1.0,4247.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,1.0,5134.285568587456,0,2123.5,0.00023540489642184556,-1.0,14
6066.0,1.0,-1.0,5087.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,1.0,5134.285568587456,0,2543.5,0.00019654088050314466,-1.0,14
6067.0,1.0,-1.0,5942.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,2.0,5134.285568587456,0,1980.6666666666667,0.0003365303718660609,-1.0,14
6072.0,1.0,-1.0,5523.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,3.0,5134.285568587456,0,1380.75,0.0005430847212165098,-1.0,14
6077.0,0.0,1.0,4976.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00020092425155716296,0.0,14
6082.0,0.0,1.0,4370.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00022878059940517045,0.0,14
6086.0,1.0,-2.0,6699.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,2.0,5134.285568587456,0,2233.0,0.00029850746268656717,-2.0,14
6089.0,1.0,-1.0,5118.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,0.0,5134.285568587456,0,5118.0,0.0,-1.0,14
6090.0,0.0,2.0,3485.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00028686173264486515,0.0,14
6098.0,1.0,-2.0,5039.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,3.0,5134.285568587456,0,1259.75,0.0005952380952380953,-2.0,14
6101.0,0.0,1.0,7839.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00012755102040816328,0.0,14
6103.0,1.0,-1.0,4513.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,0.0,5134.285568587456,0,4513.0,0.0,-1.0,14
6115.0,0.0,2.0,5894.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00016963528413910093,0.0,14
6118.0,0.0,1.0,3334.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.0002998500749625187,0.0,14
6119.0,1.0,-1.0,5412.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,0.0,5134.285568587456,0,5412.0,0.0,-1.0,14
6122.0,1.0,-1.0,5305.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,1.0,5134.285568587456,0,2652.5,0.00018846588767433095,-1.0,14
6125.0,0.0,1.0,6769.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00014771048744460856,0.0,14
6128.0,1.0,-1.0,4270.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,1.0,5134.285568587456,0,2135.0,0.00023413720440177945,-1.0,14
6132.0,1.0,-1.0,6704.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,3.0,5134.285568587456,0,1676.0,0.00044742729306487697,-1.0,14
6135.0,0.0,2.0,5741.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00017415534656913968,0.0,14
6140.0,0.0,1.0,6037.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00016561775422325274,0.0,14
6141.0,1.0,-1.0,6279.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,3.0,5134.285568587456,0,1569.75,0.00047770700636942675,-1.0,14
6142.0,1.0,-1.0,5554.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,0.0,5134.285568587456,0,5554.0,0.0,-1.0,14
6143.0,1.0,-1.0,5850.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,0.0,5134.285568587456,0,5850.0,0.0,-1.0,14
6144.0,0.0,1.0,6861.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.0001457301078402798,0.0,14
6145.0,1.0,-1.0,3625.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,1.0,5134.285568587456,0,1812.5,0.0002757859900717044,-1.0,14
6146.0,1.0,-2.0,5508.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,1.0,5134.285568587456,0,2754.0,0.0001815211472136504,-2.0,14
6147.0,0.0,1.0,5812.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.0001720282126268708,0.0,14
6152.0,0.0,2.0,4621.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00021635655560363478,0.0,14
6154.0,0.0,1.0,3046.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.0003281916639317361,0.0,14
6159.0,0.0,1.0,6846.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.0001460493646852636,0.0,14
6160.0,0.0,1.0,6176.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00016189088554314392,0.0,14
6168.0,0.0,1.0,4151.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00024084778420038535,0.0,14
6170.0,1.0,-1.0,3608.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,3.0,5134.285568587456,0,902.0,0.0008312551953449709,-1.0,14
6177.0,0.0,1.0,6265.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00015959144589849984,0.0,14
6186.0,1.0,-1.0,1928.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,4.0,5134.285568587456,0,385.6,0.002073613271124935,-1.0,14
6187.0,0.0,1.0,5504.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00018165304268846503,0.0,14
6188.0,0.0,1.0,2441.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.0004095004095004095,0.0,14
6191.0,1.0,-1.0,4636.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,1.0,5134.285568587456,0,2318.0,0.00021565667457407807,-1.0,14
6202.0,0.0,1.0,3741.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.0002672367717797969,0.0,14
6204.0,1.0,-2.0,1695.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,2.0,5134.285568587456,0,565.0,0.0011792452830188679,-2.0,14
6214.0,0.0,1.0,4232.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00023623907394283014,0.0,14
6217.0,1.0,-2.0,6300.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,2.0,5134.285568587456,0,2100.0,0.0003174099349309633,-2.0,14
6220.0,0.0,2.0,2458.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00040666937779585197,0.0,14
6224.0,0.0,1.0,4218.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00023702299123014932,0.0,14
6225.0,1.0,-2.0,5724.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,3.0,5134.285568587456,0,1431.0,0.0005240174672489083,-2.0,14
6233.0,0.0,1.0,6130.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00016310552927744252,0.0,14
6234.0,1.0,-2.0,5349.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,4.0,5134.285568587456,0,1069.8,0.0007476635514018691,-2.0,14
6235.0,0.0,1.0,2192.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00045599635202918376,0.0,14
6238.0,0.0,2.0,5616.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00017803097739006588,0.0,14
6241.0,0.0,1.0,5770.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00017328019407381737,0.0,14
6243.0,1.0,-1.0,4653.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,4.0,5134.285568587456,0,930.6,0.0008594757198109154,-1.0,14
6245.0,1.0,-1.0,3713.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,0.0,5134.285568587456,0,3713.0,0.0,-1.0,14
6248.0,0.0,2.0,4350.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00022983222247759135,0.0,14
6251.0,1.0,-1.0,3653.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,3.0,5134.285568587456,0,913.25,0.0008210180623973727,-1.0,14
6253.0,1.0,-1.0,4777.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,0.0,5134.285568587456,0,4777.0,0.0,-1.0,14
6254.0,0.0,1.0,5226.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.0001913143294432753,0.0,14
6255.0,1.0,-2.0,2426.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,3.0,5134.285568587456,0,606.5,0.0012360939431396785,-2.0,14
6256.0,0.0,1.0,5144.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00019436345966958212,0.0,14
6262.0,0.0,1.0,5070.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00019719976336028398,0.0,14
6267.0,1.0,-2.0,6083.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,0.0,5134.285568587456,0,6083.0,0.0,-2.0,14
6268.0,1.0,-1.0,5102.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,0.0,5134.285568587456,0,5102.0,0.0,-1.0,14
6269.0,1.0,-2.0,4572.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,3.0,5134.285568587456,0,1143.0,0.000656024491581019,-2.0,14
6271.0,0.0,1.0,4947.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.0002021018593371059,0.0,14
6275.0,0.0,1.0,3755.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00026624068157614486,0.0,14
6279.0,0.0,2.0,6197.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00016134236850596966,0.0,14
6282.0,0.0,1.0,3652.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.0002737476047084588,0.0,14
6285.0,0.0,1.0,4464.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00022396416573348266,0.0,14
6293.0,0.0,1.0,8980.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00011134617525887985,0.0,14
6295.0,1.0,-1.0,3919.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,0.0,5134.285568587456,0,3919.0,0.0,-1.0,14
6296.0,1.0,-2.0,4900.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,4.0,5134.285568587456,0,980.0,0.0008161599673536013,-2.0,14
6301.0,0.0,1.0,6685.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00014956625785222854,0.0,14
6304.0,0.0,1.0,3822.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.0002615746795710175,0.0,14
6306.0,1.0,-1.0,4682.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,1.0,5134.285568587456,0,2341.0,0.00021353833013025838,-1.0,14
6307.0,0.0,1.0,7203.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.000138811771238201,0.0,14
6309.0,0.0,2.0,3441.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.0002905287623474724,0.0,14
6313.0,1.0,-1.0,6069.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,2.0,5134.285568587456,0,2023.0,0.00032948929159802305,-1.0,14
6316.0,0.0,1.0,5517.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.0001812250815512867,0.0,14
6318.0,1.0,-1.0,4372.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,0.0,5134.285568587456,0,4372.0,0.0,-1.0,14
6319.0,1.0,-1.0,4309.0,intake gasket leak/damage,engine,2.0,10.0,10.0,0.0,0.0,5134.285568587456,0,4309.0,0.0,-1.0,14
6322.0,0.0,2.0,6039.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00016556291390728477,0.0,14
6323.0,0.0,2.0,5991.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.00016688918558077436,0.0,14
6326.0,0.0,2.0,6721.0,intake gasket leak/damage,engine,2.0,10.0,0.0,0.0,0.0,5134.285568587456,1,2524.074202559605,-0.0001487652484379649,0.0,14
