Master Index,before_after,date_diff,flight_length,label,hierarchy,fold,class,target_class,hclass,number_flights_before,mean_flight_length_per_label,is_recent_flight,flight_length_ratio,flights_per_length,before_after_date_diff,label_encoded
9299.0,0.0,1.0,0.7327476445123504,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.0001408649105507818,0.0,18
9300.0,0.0,0.0,0.44652406417112295,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00020614306328592042,0.0,18
9301.0,0.0,0.0,0.6274509803921569,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00015943877551020407,0.0,18
9303.0,1.0,0.26584673604541176,0.4344283167812579,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.25,5081.817479478513,0,2377.5,0.00021026072329688813,-1.0,18
9306.0,0.0,0.0,0.3262032085561497,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.0002560163850486431,0.0,18
9309.0,0.0,1.0,0.07652151769798829,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.0005141388174807198,0.0,18
9310.0,1.0,0.26584673604541176,0.49032340208810793,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.0,5081.817479478513,0,5194.0,0.0,-1.0,18
9315.0,1.0,0.26584673604541176,0.5085306850012732,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.75,5081.817479478513,0,1334.25,0.0005620082427875609,-2.0,18
9317.0,0.0,0.0,0.5434173669467786,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.0001781895937277263,0.0,18
9319.0,0.0,0.0,0.5380697733638911,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00017953321364452425,0.0,18
9323.0,0.0,0.0,0.3237840590781767,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.0002572678157962439,0.0,18
9324.0,1.0,0.26584673604541176,0.5216450216450217,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.25,5081.817479478513,0,2720.0,0.0001837897445322551,-2.0,18
9327.0,0.0,0.0,0.34937611408199637,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.0002446183953033268,0.0,18
9330.0,0.0,1.0,0.51056786350904,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00018677624206200972,0.0,18
9333.0,1.0,0.26584673604541176,0.5383244206773619,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.5,5081.817479478513,0,1857.0,0.0003589375448671931,-2.0,18
9335.0,0.0,0.0,0.13394448688566335,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00041736227045075126,0.0,18
9339.0,1.0,0.26584673604541176,0.4171122994652406,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.0,5081.817479478513,0,4619.0,0.0,-2.0,18
9340.0,0.0,1.0,0.6488413547237075,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00015527950310559007,0.0,18
9342.0,0.0,0.0,0.4134199134199134,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00021781746896101068,0.0,18
9343.0,1.0,0.26584673604541176,0.5976572447160682,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.75,5081.817479478513,0,1509.25,0.0004968532626697582,-1.0,18
9345.0,1.0,0.26584673604541176,0.39355742296918766,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.75,5081.817479478513,0,1108.5,0.0006764374295377678,-1.0,18
9348.0,0.0,0.0,0.6420932009167302,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.0001565680288085173,0.0,18
9349.0,1.0,0.26584673604541176,0.2784568372803667,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.75,5081.817479478513,0,882.5,0.0008496176720475786,-1.0,18
9359.0,1.0,0.26584673604541176,0.5203717850776675,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.5,5081.817479478513,0,1810.0,0.0003682563063892469,-2.0,18
9362.0,0.0,1.0,0.5085306850012732,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00018733608092918696,0.0,18
9369.0,0.0,1.0,0.3908836261777438,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00022655188038060717,0.0,18
9377.0,1.0,0.26584673604541176,0.5022918258212374,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.5,5081.817479478513,0,1762.6666666666667,0.0003781433163168841,-2.0,18
9385.0,0.0,0.0,0.5618792971734148,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00017370158068438424,0.0,18
9393.0,1.0,0.26584673604541176,0.6050420168067225,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.5,5081.817479478513,0,2031.6666666666667,0.00032808398950131233,-1.0,18
9394.0,1.0,0.26584673604541176,0.16730328495034374,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.5,5081.817479478513,0,885.6666666666666,0.0007524454477050414,-1.0,18
9395.0,1.0,0.26584673604541176,0.5594601476954417,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.25,5081.817479478513,0,2868.5,0.0001742767514813524,-2.0,18
9398.0,1.0,0.26584673604541176,0.5536032594856124,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.25,5081.817479478513,0,2845.5,0.00017568517217146873,-1.0,18
9401.0,1.0,0.26584673604541176,0.6390374331550801,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.25,5081.817479478513,0,3181.0,0.00015715857300015716,-1.0,18
9402.0,0.0,0.0,0.38922841864018326,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00022722108611679165,0.0,18
9408.0,0.0,0.0,0.7999745352686529,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.0001311131506490101,0.0,18
9413.0,0.0,0.0,0.5499108734402851,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.0001765848490199541,0.0,18
9415.0,1.0,0.26584673604541176,0.33409727527374583,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.75,5081.817479478513,0,991.75,0.0007560483870967742,-2.0,18
9421.0,0.0,0.0,0.3381716322892793,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00025,0.0,18
9429.0,0.0,0.0,0.6124267888973771,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00016249593760155997,0.0,18
9430.0,0.0,0.0,0.44703335879806466,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00020597322348094748,0.0,18
9431.0,0.0,0.0,0.02495543672014261,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.0006493506493506494,0.0,18
9432.0,1.0,0.26584673604541176,0.2845683728036669,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,1.0,5081.817479478513,0,715.6,0.0011176306230790724,-2.0,18
9433.0,1.0,0.26584673604541176,0.20919276801629744,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.0,5081.817479478513,0,2986.0,0.0,-1.0,18
9435.0,1.0,0.26584673604541176,0.20104405398523045,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.75,5081.817479478513,0,730.5,0.0010263427984946972,-2.0,18
9436.0,1.0,0.26584673604541176,0.25884899414311174,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,1.0,5081.817479478513,0,675.2,0.0011844832691738228,-1.0,18
9441.0,1.0,0.26584673604541176,0.33015024191494774,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.75,5081.817479478513,0,984.0,0.000762001524003048,-2.0,18
9442.0,0.0,1.0,0.5481283422459893,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.0001770224818551956,0.0,18
9447.0,1.0,0.26584673604541176,0.6389101094983447,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.0,5081.817479478513,0,6361.0,0.0,-1.0,18
9449.0,0.0,0.0,0.5833969951617011,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00016874789065136686,0.0,18
9455.0,1.0,0.26584673604541176,0.4744079449961803,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.5,5081.817479478513,0,1689.6666666666667,0.0003944773175542406,-1.0,18
9457.0,1.0,0.26584673604541176,0.3044308632543926,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.0,5081.817479478513,0,3734.0,0.0,-1.0,18
9470.0,0.0,0.0,0.37967914438502676,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.0002311604253351826,0.0,18
9473.0,0.0,0.0,0.5758848994143111,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.0001704448610874382,0.0,18
9475.0,0.0,0.0,0.425388337153043,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00021344717182497332,0.0,18
9479.0,0.0,0.0,0.5817417876241404,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00016911889058007779,0.0,18
9485.0,0.0,0.0,0.28189457601222306,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.0002810567734682406,0.0,18
9491.0,1.0,0.26584673604541176,0.29017061370002545,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,1.0,5081.817479478513,0,724.4,0.0011040574109853713,-2.0,18
9493.0,0.0,0.0,0.4530175706646295,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.0002039983680130559,0.0,18
9495.0,0.0,0.0,0.6214667685255919,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.0001606425702811245,0.0,18
9496.0,1.0,0.26584673604541176,0.6233766233766234,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.5,5081.817479478513,0,2079.6666666666665,0.0003205128205128205,-1.0,18
9497.0,0.0,0.0,0.2745098039215686,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00028571428571428574,0.0,18
9499.0,0.0,1.0,0.8009931245225361,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.0001309757694826457,0.0,18
9504.0,0.0,0.0,0.6273236567354215,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00015946420028703555,0.0,18
9506.0,1.0,0.26584673604541176,0.7300738477209066,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.25,5081.817479478513,0,3538.5,0.00014128284826222097,-1.0,18
9507.0,1.0,0.26584673604541176,0.03488668194550548,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.25,5081.817479478513,0,808.5,0.0006180469715698393,-1.0,18
9511.0,0.0,1.0,0.5572956455309397,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00017479461632581716,0.0,18
9516.0,1.0,0.26584673604541176,0.631398013750955,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.0,5081.817479478513,0,6302.0,0.0,-1.0,18
9517.0,0.0,0.0,0.24102368220015274,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00030892801977139327,0.0,18
9522.0,0.0,0.0,0.607588489941431,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00016350555918901244,0.0,18
9523.0,0.0,0.0,0.32824038706391645,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00025497195308516065,0.0,18
9530.0,1.0,0.26584673604541176,0.09434682964094726,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.75,5081.817479478513,0,521.0,0.0014388489208633094,-2.0,18
9531.0,1.0,0.26584673604541176,0.7112299465240641,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.0,5081.817479478513,0,6929.0,0.0,-1.0,18
9533.0,0.0,1.0,0.2249809014514897,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.0003214400514304082,0.0,18
9536.0,1.0,0.26584673604541176,0.6587725999490706,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.5,5081.817479478513,0,2172.3333333333335,0.0003068425897514575,-1.0,18
9537.0,0.0,1.0,0.17761650114591288,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.0003650967506389193,0.0,18
9540.0,1.0,0.26584673604541176,0.39737713267125024,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,1.0,5081.817479478513,0,892.8,0.0008958566629339306,-2.0,18
9542.0,1.0,0.26584673604541176,0.47860962566844917,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,1.0,5081.817479478513,0,1020.4,0.0007838526357044876,-2.0,18
9543.0,1.0,0.26584673604541176,0.7878787878787878,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.0,5081.817479478513,0,7531.0,0.0,-2.0,18
9545.0,0.0,0.0,0.6334351922587216,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.0001582528881152081,0.0,18
9547.0,0.0,0.0,0.425388337153043,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00021344717182497332,0.0,18
9553.0,0.0,0.0,0.31028775146422205,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.0002644802962179318,0.0,18
9556.0,0.0,1.0,0.6670486376368729,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00015190642564180464,0.0,18
9559.0,0.0,0.0,0.4590017825311942,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00020206102242877348,0.0,18
9561.0,1.0,0.26584673604541176,0.33015024191494774,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.75,5081.817479478513,0,984.0,0.000762001524003048,-2.0,18
9564.0,1.0,0.26584673604541176,0.41914947797300733,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.5,5081.817479478513,0,1545.0,0.0004314063848144953,-2.0,18
9571.0,0.0,0.0,0.4768270944741532,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00019650225977598743,0.0,18
9577.0,1.0,0.26584673604541176,0.706646294881589,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.75,5081.817479478513,0,1723.25,0.0004351610095735422,-2.0,18
9588.0,0.0,0.0,0.09243697478991597,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.0004830917874396135,0.0,18
9589.0,0.0,0.0,0.7778202189966896,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.0001341741580571582,0.0,18
9590.0,1.0,0.26584673604541176,0.8949579831932772,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.25,5081.817479478513,0,4186.0,0.00011943150603129105,-2.0,18
9599.0,0.0,1.0,0.5618792971734148,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00017370158068438424,0.0,18
9603.0,0.0,1.0,0.1279602750190985,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.0004257130693912303,0.0,18
9604.0,1.0,0.26584673604541176,0.42933537051184106,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,1.0,5081.817479478513,0,943.0,0.0008481764206955047,-2.0,18
9609.0,0.0,0.0,0.6629742806213395,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00015264845061822624,0.0,18
9611.0,1.0,0.26584673604541176,0.4668958492487904,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.25,5081.817479478513,0,2505.0,0.00019956096587507485,-1.0,18
9612.0,1.0,0.26584673604541176,0.32009167303284947,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.5,5081.817479478513,0,1285.6666666666667,0.0005184033177812338,-1.0,18
9613.0,0.0,0.0,0.6730328495034377,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00015082956259426848,0.0,18
9619.0,0.0,0.0,0.581614463967405,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00016914749661705008,0.0,18
9621.0,0.0,0.0,0.33142347848230197,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.0002533569799847986,0.0,18
9630.0,1.0,0.26584673604541176,0.39368474662592307,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.25,5081.817479478513,0,2217.5,0.0002254283137962128,-2.0,18
9631.0,0.0,1.0,0.8691112808759867,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00012239902080783354,0.0,18
9632.0,0.0,1.0,0.589763177998472,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00016733601070950468,0.0,18
9637.0,0.0,0.0,0.5975299210593328,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00016564518800728838,0.0,18
9640.0,1.0,0.26584673604541176,0.48268398268398266,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.0,5081.817479478513,0,5134.0,0.0,-1.0,18
9642.0,0.0,1.0,0.6131907308377895,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00016233766233766234,0.0,18
9643.0,0.0,0.0,0.31627196333078683,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00026123301985370953,0.0,18
9647.0,0.0,1.0,0.581869111280876,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00016909029421711193,0.0,18
9649.0,1.0,0.26584673604541176,0.7725999490705373,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,1.0,5081.817479478513,0,1482.2,0.0005396654074473826,-2.0,18
9659.0,0.0,1.0,0.7352941176470587,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00014046916701783958,0.0,18
9661.0,0.0,0.0,0.4050165520753756,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00022099447513812155,0.0,18
9665.0,1.0,0.26584673604541176,0.3143621084797555,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.5,5081.817479478513,0,1270.6666666666667,0.0005245213742460005,-1.0,18
9667.0,1.0,0.26584673604541176,0.4567099567099567,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.25,5081.817479478513,0,2465.0,0.00020279862096937742,-1.0,18
9668.0,0.0,0.0,0.652915711739241,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00015451174289245981,0.0,18
9669.0,0.0,1.0,0.5303030303030303,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.0001815211472136504,0.0,18
9670.0,0.0,0.0,0.8237840590781766,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.0001279754287176862,0.0,18
9673.0,1.0,0.26584673604541176,0.4747899159663865,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.25,5081.817479478513,0,2536.0,0.00019712201852946975,-1.0,18
9677.0,0.0,1.0,0.44295900178253117,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00020733982998133942,0.0,18
9687.0,1.0,0.26584673604541176,0.08619811560988033,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.75,5081.817479478513,0,505.0,0.0014844136566056407,-2.0,18
9690.0,1.0,0.26584673604541176,0.2191240132416603,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.5,5081.817479478513,0,1021.3333333333334,0.0006525285481239804,-1.0,18
9695.0,1.0,0.26584673604541176,0.5975299210593328,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.5,5081.817479478513,0,2012.0,0.00033129037601457677,-2.0,18
9699.0,1.0,0.26584673604541176,0.564043799337917,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.25,5081.817479478513,0,2886.5,0.00017319016279875303,-1.0,18
9702.0,0.0,1.0,0.6490960020371785,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.0001552312946289972,0.0,18
9706.0,0.0,0.0,0.47237076648841353,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00019786307874950534,0.0,18
9707.0,0.0,0.0,0.41532976827094475,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00021710811984368216,0.0,18
9709.0,1.0,0.26584673604541176,0.6352177234530174,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.0,5081.817479478513,0,6332.0,0.0,-1.0,18
9710.0,0.0,0.0,0.8531958237840589,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.0001243008079552517,0.0,18
9711.0,1.0,0.26584673604541176,0.4527629233511586,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.25,5081.817479478513,0,2449.5,0.00020408163265306123,-2.0,18
9712.0,0.0,0.0,0.5612426788897376,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00017385257301808066,0.0,18
9719.0,0.0,0.0,0.20537305831423475,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00033818058843422386,0.0,18
9720.0,1.0,0.26584673604541176,0.6959511077158136,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.25,5081.817479478513,0,3404.5,0.00014684287812041116,-1.0,18
9725.0,1.0,0.26584673604541176,0.5122230710466005,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,1.0,5081.817479478513,0,1073.2,0.0007452953232718465,-2.0,18
9727.0,0.0,1.0,0.46893302775655715,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00019892580067634773,0.0,18
9729.0,1.0,0.26584673604541176,0.5757575757575757,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.75,5081.817479478513,0,1466.25,0.0005114217524718718,-2.0,18
9732.0,0.0,1.0,0.5375604787369492,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00017966223499820338,0.0,18
9733.0,1.0,0.26584673604541176,0.6347084288260758,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,1.0,5081.817479478513,0,1265.6,0.0006320113762047717,-2.0,18
9734.0,1.0,0.26584673604541176,0.3321874204227145,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.0,5081.817479478513,0,3952.0,0.0,-1.0,18
9735.0,1.0,0.26584673604541176,0.623249299719888,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.75,5081.817479478513,0,1559.5,0.00048084628946946624,-1.0,18
9741.0,0.0,0.0,0.6548255665902725,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00015415446277169725,0.0,18
9744.0,1.0,0.26584673604541176,0.3380443086325439,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.5,5081.817479478513,0,1332.6666666666667,0.0005001250312578145,-1.0,18
9750.0,0.0,0.0,0.5063661828367709,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00018793459875963165,0.0,18
9751.0,0.0,0.0,0.10236822001527884,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.0004655493482309125,0.0,18
9759.0,1.0,0.26584673604541176,0.4985994397759103,rocker cover leak/loose/damage,unknown,0.0,14.0,14.0,0.0,0.5,5081.817479478513,0,1753.0,0.00038022813688212925,-1.0,18
9761.0,0.0,0.0,0.8134708428826076,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.000129315918789603,0.0,18
9763.0,0.0,0.0,0.4882862235803412,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00019308746862328635,0.0,18
9764.0,0.0,0.0,0.15189712248535775,rocker cover leak/loose/damage,unknown,0.0,14.0,0.0,0.0,0.0,5081.817479478513,1,2524.074202559605,-0.00039416633819471815,0.0,18
